FINCA;ITEMS;UNIFICACION;USD;Año;Has;Valor inicial;Fincas;% de mod;USD Final
03 - PUENTE ALTO;PERSONAL FINCA;Contratados;253;2024;26,18;81796;Fincas Viejas;0,003091831;253
04 - EL ESPEJO;FITOSANITARIOS;Insecticidas;3.170;2024;55,89;3170;El Espejo;1;3.170
04 - EL ESPEJO;FITOSANITARIOS;Herbicidas;8.047;2024;55,89;11208;El Espejo;0,717986617;8.047
04 - EL ESPEJO;Energia Fincas;Energia Fincas;21.137;2024;55,89;102329;El Espejo;0,206557977;21.137
04 - EL ESPEJO;PERSONAL FINCA;Contratados;1.343;2024;55,89;260716;El Espejo;0,00515243;1.343
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Fletes Varios;433;2024;55,89;7582;El Espejo;0,057095949;433
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Insumos menores;13.467;2024;55,89;17496;El Espejo;0,76968816;13.467
01 - LA CHIMBERA;Energia Fincas;Energia Fincas;2.221;2024;40,5;28406;Fincas Viejas;0,078189977;2.221
04 - EL ESPEJO;Energia Fincas;Energia Fincas;17.215;2024;55,89;102329;El Espejo;0,168231584;17.215
01 - LA CHIMBERA;PERSONAL FINCA;Contratados;31.277;2024;40,5;81796;Fincas Viejas;0,382375689;31.277
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;Reparaciones repuestos;20.240;2024;66,0438;47583;Fincas Viejas;0,425359793;20.240
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;Insumos menores;4.904;2024;66,0438;12942;Fincas Viejas;0,378928518;4.904
04 - EL ESPEJO;PERSONAL FINCA;Contratados;259.373;2024;55,89;260716;El Espejo;0,99484757;259.373
02 - CAMINO TRUNCADO;PERSONAL FINCA;Contratados;35.577;2024;66,0438;81796;Fincas Viejas;0,434943802;35.577
01 - LA CHIMBERA;INVERSIONES;INVERSIONES;39.659;2024;40,5;95153;Fincas Viejas;0,416788239;39.659
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;Reparaciones repuestos;7.331;2024;40,5;47583;Fincas Viejas;0,154074431;7.331
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;Insumos menores;4.128;2024;40,5;12942;Fincas Viejas;0,318924911;4.128
04 - EL ESPEJO;ADMINISTRACION;Administracion Rosario;3.036;2024;55,89;51271;El Espejo;0,05921643;3.036
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;Reparaciones repuestos;5.834;2024;26,18;47583;Fincas Viejas;0,122600942;5.834
03 - PUENTE ALTO;PERSONAL FINCA;Contratados;12.631;2024;26,18;81796;Fincas Viejas;0,154415287;12.631
04 - EL ESPEJO;ADMINISTRACION;Administracion San Juan;8.266;2024;55,89;15575;El Espejo;0,530702414;8.266
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;Insumos menores;1.604;2024;26,18;12942;Fincas Viejas;0,123896893;1.604
02 - CAMINO TRUNCADO;SECADO;Jornales SECADO;6.828;2024;66,0438;33083;Fincas Viejas;0,206394737;6.828
02 - CAMINO TRUNCADO;ADMINISTRACION;Administracion Rosario;1.318;2024;66,0438;45874;Fincas Viejas;0,02872325;1.318
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Reparaciones repuestos;14.763;2024;55,89;26813;El Espejo;0,550617352;14.763
02 - CAMINO TRUNCADO;ADMINISTRACION;Administracion San Juan;3.515;2024;66,0438;25908;Fincas Viejas;0,135668336;3.515
01 - LA CHIMBERA;ADMINISTRACION;Administracion Rosario;802;2024;40,5;45874;Fincas Viejas;0,017485838;802
02 - CAMINO TRUNCADO;Energia Fincas;Energia Fincas;1.355;2024;66,0438;28406;Fincas Viejas;0,047705986;1.355
01 - LA CHIMBERA;ADMINISTRACION;Administracion San Juan;2.155;2024;40,5;25908;Fincas Viejas;0,083189345;2.155
03 - PUENTE ALTO;ADMINISTRACION;Administracion Rosario;573;2024;26,18;45874;Fincas Viejas;0,012482351;573
03 - PUENTE ALTO;ADMINISTRACION;Administracion San Juan;1.437;2024;26,18;25908;Fincas Viejas;0,055449171;1.437
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;Fletes Varios;2.922;2024;66,0438;4777;Fincas Viejas;0,61176327;2.922
03 - PUENTE ALTO;Energia Fincas;Energia Fincas;97;2024;26,18;28406;Fincas Viejas;0,003405461;97
01 - LA CHIMBERA;Energia Fincas;Energia Fincas;7.640;2024;40,5;28406;Fincas Viejas;0,268964433;7.640
04 - EL ESPEJO;Energia Fincas;Energia Fincas;52.984;2024;55,89;102329;El Espejo;0,517781481;52.984
02 - CAMINO TRUNCADO;Energia Fincas;Energia Fincas;4.351;2024;66,0438;28406;Fincas Viejas;0,153187404;4.351
04 - EL ESPEJO;FITOSANITARIOS;Foliares;1.052;2024;55,89;1052;El Espejo;1;1.052
04 - EL ESPEJO;ADMINISTRACION;Administracion Rosario;13.638;2024;55,89;51271;El Espejo;0,266000393;13.638
02 - CAMINO TRUNCADO;ADMINISTRACION;Administracion Rosario;5.928;2024;66,0438;45874;Fincas Viejas;0,129227872;5.928
01 - LA CHIMBERA;ADMINISTRACION;Administracion Rosario;4.120;2024;40,5;45874;Fincas Viejas;0,089808148;4.120
03 - PUENTE ALTO;ADMINISTRACION;Administracion Rosario;2.564;2024;26,18;45874;Fincas Viejas;0,055884908;2.564
02 - CAMINO TRUNCADO;PERSONAL FINCA;Direccion Tecnica;2.547;2024;66,0438;12345;Fincas Viejas;0,206327912;2.547
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;443;2024;66,0438;22514;Fincas Viejas;0,019671266;443
01 - LA CHIMBERA;PERSONAL FINCA;Direccion Tecnica;1.543;2024;40,5;12345;Fincas Viejas;0,124959618;1.543
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;280;2024;40,5;22514;Fincas Viejas;0,012421753;280
03 - PUENTE ALTO;PERSONAL FINCA;Direccion Tecnica;1.027;2024;26,18;12345;Fincas Viejas;0,083204406;1.027
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;474;2024;55,89;11841;El Espejo;0,040030965;474
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;199;2024;26,18;22514;Fincas Viejas;0,008850376;199
03 - PUENTE ALTO;Energia Fincas;Energia Fincas;560;2024;26,18;28406;Fincas Viejas;0,019708931;560
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;1.858;2024;66,0438;22514;Fincas Viejas;0,082519319;1.858
02 - CAMINO TRUNCADO;Energia Fincas;Energia Fincas;1.177;2024;66,0438;28406;Fincas Viejas;0,041443391;1.177
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;Fletes Varios;722;2024;66,0438;4777;Fincas Viejas;0,151154555;722
01 - LA CHIMBERA;Energia Fincas;Energia Fincas;3.171;2024;40,5;28406;Fincas Viejas;0,111628074;3.171
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;626;2024;40,5;22514;Fincas Viejas;0,027823085;626
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;Fletes Varios;92;2024;40,5;4777;Fincas Viejas;0,01918549;92
03 - PUENTE ALTO;Energia Fincas;Energia Fincas;162;2024;26,18;28406;Fincas Viejas;0,005693676;162
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;409;2024;26,18;22514;Fincas Viejas;0,018149933;409
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;Fletes Varios;0;2024;26,18;4777;Fincas Viejas;5,09E-05;0
04 - EL ESPEJO;Energia Fincas;Energia Fincas;10.993;2024;55,89;102329;El Espejo;0,107428958;10.993
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;1.874;2024;55,89;11841;El Espejo;0,158234226;1.874
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Fletes Varios;1;2024;55,89;7582;El Espejo;0,000178635;1
02 - CAMINO TRUNCADO;FITOSANITARIOS;Herbicidas;4.468;2024;66,0438;9241;Fincas Viejas;0,483550986;4.468
02 - CAMINO TRUNCADO;INVERSIONES;INVERSIONES;5.760;2024;66,0438;95153;Fincas Viejas;0,060530799;5.760
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;Fletes Varios;388;2024;40,5;4777;Fincas Viejas;0,081220498;388
03 - PUENTE ALTO;INVERSIONES;INVERSIONES;938;2024;26,18;95153;Fincas Viejas;0,009856513;938
04 - EL ESPEJO;FITOSANITARIOS;Herbicidas;3.161;2024;55,89;11208;El Espejo;0,282013383;3.161
04 - EL ESPEJO;INVERSIONES;INVERSIONES;49.342;2024;55,89;50237;El Espejo;0,982186348;49.342
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Fletes Varios;7.148;2024;55,89;7582;El Espejo;0,942725417;7.148
02 - CAMINO TRUNCADO;FITOSANITARIOS;Fungicidas;8.798;2024;66,0438;20359;Fincas Viejas;0,432157095;8.798
01 - LA CHIMBERA;FITOSANITARIOS;Fungicidas;7.730;2024;40,5;20359;Fincas Viejas;0,379671115;7.730
03 - PUENTE ALTO;FITOSANITARIOS;Fungicidas;3.831;2024;26,18;20359;Fincas Viejas;0,18817179;3.831
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;Fletes Varios;59;2024;26,18;4777;Fincas Viejas;0,012353916;59
04 - EL ESPEJO;FITOSANITARIOS;Fungicidas;20.001;2024;55,89;20001;El Espejo;1;20.001
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;Reparaciones repuestos;2.346;2024;66,0438;47583;Fincas Viejas;0,049301409;2.346
02 - CAMINO TRUNCADO;FITOSANITARIOS;Coadyuvantes;532;2024;66,0438;746;Fincas Viejas;0,712790879;532
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;Reparaciones repuestos;1.473;2024;40,5;47583;Fincas Viejas;0,030966834;1.473
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;Reparaciones repuestos;896;2024;26,18;47583;Fincas Viejas;0,01883158;896
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Reparaciones repuestos;5.677;2024;55,89;26813;El Espejo;0,211711643;5.677
01 - LA CHIMBERA;FITOSANITARIOS;Herbicidas;110;2024;40,5;9241;Fincas Viejas;0,011914355;110
03 - PUENTE ALTO;FITOSANITARIOS;Herbicidas;73;2024;26,18;9241;Fincas Viejas;0,007877584;73
02 - CAMINO TRUNCADO;FITOSANITARIOS;Hormonas;1.313;2024;66,0438;2100;Fincas Viejas;0,625000001;1.313
02 - CAMINO TRUNCADO;FERTILIZANTES;Inorganicos;2.368;2024;66,0438;61701;Fincas Viejas;0,029084692;2.368
01 - LA CHIMBERA;FITOSANITARIOS;Hormonas;788;2024;40,5;2100;Fincas Viejas;0,374999999;788
01 - LA CHIMBERA;FERTILIZANTES;Inorganicos;1.421;2024;40,5;61701;Fincas Viejas;0,017450815;1.421
01 - LA CHIMBERA;SECADO;Jornales SECADO;2.586;2024;40,5;33083;Fincas Viejas;0,078177863;2.586
03 - PUENTE ALTO;FITOSANITARIOS;Foliares;525;2024;26,18;525;Fincas Viejas;1;525
03 - PUENTE ALTO;FERTILIZANTES;Inorganicos;947;2024;26,18;61701;Fincas Viejas;0,011633877;947
03 - PUENTE ALTO;SECADO;Jornales SECADO;58;2024;26,18;33083;Fincas Viejas;0,001758964;58
04 - EL ESPEJO;FERTILIZANTES;Inorganicos;3.223;2024;55,89;80260;El Espejo;0,028660445;3.223
04 - EL ESPEJO;SECADO;Jornales SECADO;1.737;2024;55,89;4726;El Espejo;0,367468399;1.737
02 - CAMINO TRUNCADO;COSECHA;COSECHA;11.033;2024;66,0438;66302;Fincas Viejas;0,166399451;11.033
01 - LA CHIMBERA;COSECHA;COSECHA;1.048;2024;40,5;66302;Fincas Viejas;0,015798982;1.048
01 - LA CHIMBERA;COSECHA;Flete COSECHA;523;2024;40,5;1308;Fincas Viejas;0,399995847;523
03 - PUENTE ALTO;COSECHA;COSECHA;5.259;2024;26,18;66302;Fincas Viejas;0,079320785;5.259
03 - PUENTE ALTO;COSECHA;Flete COSECHA;785;2024;26,18;1308;Fincas Viejas;0,600004153;785
04 - EL ESPEJO;COSECHA;COSECHA;21.469;2024;55,89;50009;El Espejo;0,429292019;21.469
02 - CAMINO TRUNCADO;FITOSANITARIOS;Herbicidas;3.190;2024;66,0438;9241;Fincas Viejas;0,345248894;3.190
02 - CAMINO TRUNCADO;COSECHA;COSECHA;14.957;2024;66,0438;66302;Fincas Viejas;0,225591969;14.957
01 - LA CHIMBERA;FITOSANITARIOS;Coadyuvantes;129;2024;40,5;746;Fincas Viejas;0,172894201;129
01 - LA CHIMBERA;FITOSANITARIOS;Herbicidas;841;2024;40,5;9241;Fincas Viejas;0,090964599;841
01 - LA CHIMBERA;FERTILIZANTES;Tierra;2.712;2024;40,5;2712;Fincas Viejas;1;2.712
01 - LA CHIMBERA;COSECHA;COSECHA;11.114;2024;40,5;66302;Fincas Viejas;0,167627436;11.114
03 - PUENTE ALTO;FITOSANITARIOS;Coadyuvantes;85;2024;26,18;746;Fincas Viejas;0,114314919;85
03 - PUENTE ALTO;FITOSANITARIOS;Herbicidas;559;2024;26,18;9241;Fincas Viejas;0,060443581;559
03 - PUENTE ALTO;COSECHA;COSECHA;9.372;2024;26,18;66302;Fincas Viejas;0,141353763;9.372
04 - EL ESPEJO;FITOSANITARIOS;Hormonas;2.952;2024;55,89;2952;El Espejo;1;2.952
04 - EL ESPEJO;COSECHA;COSECHA;6.390;2024;55,89;50009;El Espejo;0,127766882;6.390
02 - CAMINO TRUNCADO;SECADO;Jornales SECADO;4.402;2024;66,0438;33083;Fincas Viejas;0,133055648;4.402
01 - LA CHIMBERA;FERTILIZANTES;Organicos;243;2024;40,5;0;Fincas Viejas;1;243
01 - LA CHIMBERA;SECADO;Jornales SECADO;1.386;2024;40,5;33083;Fincas Viejas;0,041881612;1.386
02 - CAMINO TRUNCADO;ADMINISTRACION;Administracion Rosario;30.698;2025;66,0438;0;Fincas Viejas;0,411182098;30.698
01 - LA CHIMBERA;ADMINISTRACION;Administracion Rosario;18.552;2025;40,5;0;Fincas Viejas;0,248492833;18.552
03 - PUENTE ALTO;ADMINISTRACION;Administracion Rosario;13.998;2025;26,18;0;Fincas Viejas;0,187496979;13.998
04 - EL ESPEJO;ADMINISTRACION;Administracion Rosario;62.973;2025;55,89;0;El Espejo;1;62.973
05 - EL ESPEJO;ADMINISTRACION;Administracion Rosario;11.410;2025;63,7;0;Fincas Viejas;0,15282809;11.410
02 - CAMINO TRUNCADO;Energia Fincas;Energia Fincas;21.350;2025;66,0438;0;Fincas Viejas;0,104167844;21.350
02 - CAMINO TRUNCADO;FITOSANITARIOS;Foliares;11.770;2025;66,0438;0;Fincas Viejas;0,22184325;11.770
02 - CAMINO TRUNCADO;FERTILIZANTES;Inorganicos;51.637;2025;66,0438;0;El Espejo;0,287155298;51.637
02 - CAMINO TRUNCADO;PERSONAL FINCA;Permanentes;61.446;2025;66,0438;0;Fincas Viejas;0,306389915;61.446
01 - LA CHIMBERA;Energia Fincas;Energia Fincas;30.670;2025;40,5;0;Fincas Viejas;0,149639703;30.670
01 - LA CHIMBERA;FITOSANITARIOS;Foliares;7.243;2025;40,5;0;Fincas Viejas;0,136516831;7.243
01 - LA CHIMBERA;FERTILIZANTES;Inorganicos;35.684;2025;40,5;0;El Espejo;0,19844237;35.684
01 - LA CHIMBERA;PERSONAL FINCA;Permanentes;17.939;2025;40,5;0;Fincas Viejas;0,089451544;17.939
03 - PUENTE ALTO;Energia Fincas;Energia Fincas;1.154;2025;26,18;0;Fincas Viejas;0,005630074;1.154
03 - PUENTE ALTO;FITOSANITARIOS;Foliares;4.813;2025;26,18;0;Fincas Viejas;0,090712593;4.813
03 - PUENTE ALTO;FERTILIZANTES;Inorganicos;17.980;2025;26,18;0;Fincas Viejas;0,361284032;17.980
03 - PUENTE ALTO;PERSONAL FINCA;Permanentes;16.683;2025;26,18;0;El Espejo;1;16.683
04 - EL ESPEJO;Energia Fincas;Energia Fincas;151.783;2025;55,89;0;Fincas Viejas;0,740562379;151.783
04 - EL ESPEJO;ADMINISTRACION;Administracion San Juan;29.687;2025;55,89;0;Fincas Viejas;0,418973016;29.687
04 - EL ESPEJO;FITOSANITARIOS;Foliares;27.551;2025;55,89;0;Fincas Viejas;0,519284266;27.551
04 - EL ESPEJO;FERTILIZANTES;Inorganicos;92.500;2025;55,89;0;El Espejo;0,514402332;92.500
04 - EL ESPEJO;INVERSIONES;Inversiones;129.564;2025;55,89;0;Fincas Viejas;0,85045972;129.564
04 - EL ESPEJO;PERSONAL FINCA;Permanentes;81.913;2025;55,89;0;Fincas Viejas;0,408443435;81.913
05 - EL ESPEJO;Energia Fincas;Energia Fincas;64.076;2025;63,7;0;El Espejo;1;64.076
05 - EL ESPEJO;ADMINISTRACION;Administracion San Juan;11.943;2025;63,7;0;El Espejo;1;11.943
05 - EL ESPEJO;FITOSANITARIOS;Foliares;1.679;2025;63,7;0;Fincas Viejas;0,03164306;1.679
05 - EL ESPEJO;FERTILIZANTES;Inorganicos;31.788;2025;63,7;0;Fincas Viejas;0,638715968;31.788
05 - EL ESPEJO;PERSONAL FINCA;Permanentes;39.250;2025;63,7;0;Fincas Viejas;0,195715106;39.250
02 - CAMINO TRUNCADO;INVERSIONES;Inversiones;19.428;2025;66,0438;0;Fincas Viejas;0,127525356;19.428
02 - CAMINO TRUNCADO;FITOSANITARIOS;Fungicidas;6.815;2025;66,0438;0;Fincas Viejas;0,619023172;6.815
02 - CAMINO TRUNCADO;FITOSANITARIOS;Hormonas;1.483;2025;66,0438;0;Fincas Viejas;0,707376377;1.483
01 - LA CHIMBERA;FITOSANITARIOS;Fungicidas;4.194;2025;40,5;0;Fincas Viejas;0,380976828;4.194
01 - LA CHIMBERA;FITOSANITARIOS;Hormonas;913;2025;40,5;0;El Espejo;0,189144027;913
03 - PUENTE ALTO;FITOSANITARIOS;Fungicidas;1.443;2025;26,18;0;El Espejo;0,087814005;1.443
03 - PUENTE ALTO;FITOSANITARIOS;Hormonas;607;2025;26,18;0;El Espejo;0,125684296;607
04 - EL ESPEJO;FITOSANITARIOS;Fungicidas;10.870;2025;55,89;0;El Espejo;0,661720184;10.870
04 - EL ESPEJO;FITOSANITARIOS;Herbicidas;3.260;2025;55,89;0;El Espejo;0,680182843;3.260
04 - EL ESPEJO;FITOSANITARIOS;Coadyuvantes;1.821;2025;55,89;0;El Espejo;1;1.821
04 - EL ESPEJO;FITOSANITARIOS;Hormonas;3.307;2025;55,89;0;El Espejo;0,685171677;3.307
05 - EL ESPEJO;INVERSIONES;Inversiones;53.235;2025;63,7;0;El Espejo;1;53.235
05 - EL ESPEJO;FITOSANITARIOS;Fungicidas;4.114;2025;63,7;0;El Espejo;0,250465812;4.114
05 - EL ESPEJO;FITOSANITARIOS;Herbicidas;1.118;2025;63,7;0;Fincas Viejas;0,160436207;1.118
05 - EL ESPEJO;FITOSANITARIOS;Coadyuvantes;675;2025;63,7;0;Fincas Viejas;0,380302155;675
02 - CAMINO TRUNCADO;FITOSANITARIOS;Herbicidas;3.749;2025;66,0438;0;Fincas Viejas;0,538157841;3.749
01 - LA CHIMBERA;INVERSIONES;Inversiones;710;2025;40,5;0;Fincas Viejas;0,004659253;710
01 - LA CHIMBERA;FITOSANITARIOS;Herbicidas;2.100;2025;40,5;0;Fincas Viejas;0,301405952;2.100
03 - PUENTE ALTO;INVERSIONES;Inversiones;2.644;2025;26,18;0;Fincas Viejas;0,017355671;2.644
03 - PUENTE ALTO;FITOSANITARIOS;Herbicidas;1.533;2025;26,18;0;El Espejo;0,319817157;1.533
05 - EL ESPEJO;PERSONAL FINCA;Contratados;149.276;2025;63,7;0;El Espejo;1;149.276
02 - CAMINO TRUNCADO;FITOSANITARIOS;Coadyuvantes;544;2025;66,0438;0;Fincas Viejas;0,306141859;544
02 - CAMINO TRUNCADO;COSECHA;Combustible Cosecha;1.411;2025;66,0438;0;Fincas Viejas;0,153647899;1.411
02 - CAMINO TRUNCADO;SECADO;Combustible Secado;2.422;2025;66,0438;0;Fincas Viejas;0,382705633;2.422
01 - LA CHIMBERA;FITOSANITARIOS;Coadyuvantes;334;2025;40,5;0;Fincas Viejas;0,188398065;334
01 - LA CHIMBERA;SECADO;Combustible Secado;2.984;2025;40,5;0;Fincas Viejas;0,471547233;2.984
01 - LA CHIMBERA;COSECHA;Combustible Cosecha;4.605;2025;40,5;0;Fincas Viejas;0,501419701;4.605
03 - PUENTE ALTO;FITOSANITARIOS;Coadyuvantes;222;2025;26,18;0;Fincas Viejas;0,125157922;222
03 - PUENTE ALTO;COSECHA;Combustible Cosecha;1.124;2025;26,18;0;Fincas Viejas;0,122350911;1.124
04 - EL ESPEJO;COSECHA;Combustible Cosecha;1.609;2025;55,89;0;Fincas Viejas;0,175172817;1.609
04 - EL ESPEJO;SECADO;Combustible Secado;657;2025;55,89;0;Fincas Viejas;0,103820335;657
05 - EL ESPEJO;SECADO;Combustible Secado;70;2025;63,7;0;Fincas Viejas;0,011042505;70
04 - EL ESPEJO;SECADO;Alquiler Maquinaria Sec;1.512;2025;55,89;0;Fincas Viejas;0,064822614;1.512
02 - CAMINO TRUNCADO;ADMINISTRACION;Administracion San Juan;20.324;2025;66,0438;0;Fincas Viejas;0,286826857;20.324
02 - CAMINO TRUNCADO;FITOSANITARIOS;Insecticidas;2.083;2025;66,0438;0;Fincas Viejas;0,393905027;2.083
02 - CAMINO TRUNCADO;SECADO;Alquiler Maquinaria Sec;11.924;2025;66,0438;0;Fincas Viejas;0,511385961;11.924
01 - LA CHIMBERA;ADMINISTRACION;Administracion San Juan;12.585;2025;40,5;0;Fincas Viejas;0,177607203;12.585
01 - LA CHIMBERA;FITOSANITARIOS;Insecticidas;1.489;2025;40,5;0;Fincas Viejas;0,281608121;1.489
01 - LA CHIMBERA;SECADO;Alquiler Maquinaria Sec;5.264;2025;40,5;0;Fincas Viejas;0,225758873;5.264
03 - PUENTE ALTO;ADMINISTRACION;Administracion San Juan;8.261;2025;26,18;0;Fincas Viejas;0,116592924;8.261
03 - PUENTE ALTO;FITOSANITARIOS;Insecticidas;852;2025;26,18;0;Fincas Viejas;0,161070474;852
03 - PUENTE ALTO;SECADO;Alquiler Maquinaria Sec;4.618;2025;26,18;0;Fincas Viejas;0,198032553;4.618
04 - EL ESPEJO;FITOSANITARIOS;Insecticidas;858;2025;55,89;0;Fincas Viejas;0,162256556;858
04 - EL ESPEJO;PERSONAL FINCA;Contratados;232.320;2025;55,89;0;Fincas Viejas;0,71090518;232.320
05 - EL ESPEJO;FITOSANITARIOS;Insecticidas;6;2025;63,7;0;Fincas Viejas;0,001159822;6
05 - EL ESPEJO;COSECHA;Cosecha;17.133;2025;63,7;0;Fincas Viejas;0,132879087;17.133
05 - EL ESPEJO;COSECHA;Combustible Cosecha;435;2025;63,7;0;Fincas Viejas;0,047408672;435
02 - CAMINO TRUNCADO;PERSONAL FINCA;Direccion Tecnica;8.543;2025;66,0438;0;Fincas Viejas;0,496938181;8.543
03 - PUENTE ALTO;SECADO;Combustible Secado;195;2025;26,18;0;Fincas Viejas;0,030884294;195
01 - LA CHIMBERA;PERSONAL FINCA;Direccion Tecnica;5.192;2025;40,5;0;Fincas Viejas;0,302041199;5.192
03 - PUENTE ALTO;PERSONAL FINCA;Direccion Tecnica;3.456;2025;26,18;0;Fincas Viejas;0,20102062;3.456
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;Insumos menores;9.640;2025;66,0438;0;El Espejo;0,374107492;9.640
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;7.274;2025;66,0438;0;El Espejo;0,418164902;7.274
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;Reparaciones Repuestos;25.214;2025;66,0438;0;El Espejo;0,258105782;25.214
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;Insumos menores;4.934;2025;40,5;0;El Espejo;0,191482948;4.934
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;4.136;2025;40,5;0;El Espejo;0,237784565;4.136
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;Reparaciones Repuestos;7.444;2025;40,5;0;El Espejo;0,076201838;7.444
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;Insumos menores;3.389;2025;26,18;0;El Espejo;0,13152744;3.389
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;3.448;2025;26,18;0;El Espejo;0,198239372;3.448
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;Reparaciones Repuestos;6.205;2025;26,18;0;Fincas Viejas;1;6.205
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Insumos menores;18.088;2025;55,89;0;Fincas Viejas;1;18.088
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;5.742;2025;55,89;0;Fincas Viejas;1;5.742
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Reparaciones Repuestos;44.116;2025;55,89;0;El Espejo;0,451589259;44.116
05 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Insumos menores;7.804;2025;63,7;0;El Espejo;0,30288212;7.804
05 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Combustible y Lubricantes;2.536;2025;63,7;0;El Espejo;0,145811161;2.536
05 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Reparaciones Repuestos;20.916;2025;63,7;0;El Espejo;0,214103121;20.916
02 - CAMINO TRUNCADO;COMBUSTIBLE Y MANTENIMIENTO;Fletes Varios;4.415;2025;66,0438;0;El Espejo;0,724712587;4.415
01 - LA CHIMBERA;COMBUSTIBLE Y MANTENIMIENTO;Fletes Varios;376;2025;40,5;0;El Espejo;0,061790325;376
03 - PUENTE ALTO;COMBUSTIBLE Y MANTENIMIENTO;Fletes Varios;954;2025;26,18;0;El Espejo;0,156548821;954
04 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Fletes Varios;347;2025;55,89;0;El Espejo;0,056948266;347
05 - EL ESPEJO;COMBUSTIBLE Y MANTENIMIENTO;Fletes Varios;1.380;2025;63,7;0;Fincas Viejas;1;1.380
02 - CAMINO TRUNCADO;PERSONAL FINCA;Contratados;40.285;2025;66,0438;0;Fincas Viejas;0,123273497;40.285
01 - LA CHIMBERA;PERSONAL FINCA;Contratados;31.054;2025;40,5;0;Fincas Viejas;0,0950269;31.054
03 - PUENTE ALTO;PERSONAL FINCA;Contratados;23.135;2025;26,18;0;Fincas Viejas;0,070794424;23.135
02 - CAMINO TRUNCADO;COSECHA;Cosecha;57.872;2025;66,0438;0;Fincas Viejas;0,448829374;57.872
02 - CAMINO TRUNCADO;SECADO;Jornales Secado;22.483;2025;66,0438;0;Fincas Viejas;0,776050466;22.483
01 - LA CHIMBERA;COSECHA;Cosecha;35.020;2025;40,5;0;Fincas Viejas;0,271595603;35.020
03 - PUENTE ALTO;COSECHA;Cosecha;18.915;2025;26,18;0;Fincas Viejas;0,146695937;18.915
04 - EL ESPEJO;COSECHA;Cosecha;46.137;2025;55,89;0;El Espejo;1;46.137
